Timestamp,Round_Type,Test_Name,Energy_Joules,Duration_Sec,Power_Avg_Watts
2026-02-25T02:18:42.292252,actual,motionmark,750.8677215576172,15.225835,49.31537229699502
2026-02-25T02:19:08.238478,actual,jetstream,732.5782775878906,14.431207,50.76347928401904
2026-02-25T02:19:31.313868,actual,speedometer,513.3674163818359,15.222044,33.72526162595746
2026-02-25T02:19:52.328624,actual,control,287.38885498046875,15.222797,18.878846967509897
2026-02-25T02:20:15.384458,actual,speedometer,501.8871765136719,15.2239065,32.96704275697383
2026-02-25T02:20:38.230958,actual,speedometer,492.37266540527344,15.021816,32.7771732395919
2026-02-25T02:21:05.274149,actual,jetstream,761.2913055419922,15.23134,49.981899527027316
2026-02-25T02:21:30.393222,actual,motionmark,748.1446838378906,15.220614,49.153383946133225
2026-02-25T02:21:51.376449,actual,control,294.135498046875,15.220419,19.325059188375498
2026-02-25T02:22:14.222479,actual,speedometer,502.5840606689453,15.021614,33.4573941700902
2026-02-25T02:22:37.277180,actual,speedometer,463.1294860839844,15.023551,30.82689878604495
2026-02-25T02:23:02.256131,actual,motionmark,727.8642578125,14.823269,49.10281651183015
2026-02-25T02:23:23.258642,actual,control,333.86767578125,15.220436,21.93548698481765
2026-02-25T02:23:46.341963,actual,speedometer,489.1306457519531,15.222484,32.13211758028145
2026-02-25T02:24:17.186888,actual,jetstream,750.6491546630859,15.028022,49.94996378519315
2026-02-25T02:24:39.203042,actual,speedometer,455.9859313964844,14.220757,32.064814228699944
2026-02-25T02:24:59.297881,actual,control,277.7146301269531,14.420319,19.258563567626567
2026-02-25T02:25:22.279665,actual,speedometer,496.86358642578125,15.220995,32.643305278385625
2026-02-25T02:25:45.192333,actual,speedometer,495.27479553222656,15.021549,32.97095363016334
2026-02-25T02:26:05.345682,actual,control,272.7104797363281,14.418686,18.913684626763363
2026-02-25T02:26:28.315302,actual,speedometer,363.01434326171875,15.024485,24.161516568569155
2026-02-25T02:27:13.278093,actual,jetstream,749.2205352783203,15.030865,49.84547032245452
2026-02-25T02:27:36.226067,actual,speedometer,522.0794219970703,15.222881,34.29570407842447
2026-02-25T02:28:25.246542,actual,jetstream,743.5635986328125,14.830735,50.13666542034582
2026-02-25T02:28:50.218914,actual,motionmark,736.8158111572266,15.02292,49.046111618595226
2026-02-25T02:29:15.309028,actual,motionmark,738.7442169189453,15.022538,49.17572629331644
2026-02-25T02:29:40.229465,actual,motionmark,739.5317535400391,15.024563,49.22151503108869
2026-02-25T02:30:05.406854,actual,motionmark,746.8260345458984,15.21973,49.06959811677989
2026-02-25T02:30:33.328647,actual,jetstream,744.9520721435547,15.027618,49.572199143174565
2026-02-25T02:31:35.359488,actual,jetstream,691.7477722167969,14.42885,47.94198929345006
2026-02-25T02:32:01.280730,actual,jetstream,697.3971252441406,14.631889,47.66282229479329
2026-02-25T02:32:24.360818,actual,speedometer,507.7851867675781,15.218892,33.36545043933409
2026-02-25T02:32:49.159936,actual,motionmark,725.8903961181641,14.820606,48.978455814705825
2026-02-25T02:33:16.396010,actual,jetstream,766.0516662597656,15.233193,50.28831882191512
2026-02-25T02:33:42.273867,actual,jetstream,734.2047271728516,14.630238,50.18405901345225
2026-02-25T02:34:07.230159,actual,motionmark,735.7173309326172,15.02406,48.96927534452186
2026-02-25T02:34:33.320519,actual,jetstream,769.8272399902344,15.229357,50.54889973294568
2026-02-25T02:34:58.233626,actual,motionmark,727.6187286376953,15.021995,48.43689061524087
2026-02-25T02:35:18.160889,actual,control,271.8841552734375,14.21969,19.120258970022377
2026-02-25T02:35:45.314777,actual,jetstream,744.8270721435547,14.426957,51.627454919533946
2026-02-25T02:36:08.314536,actual,speedometer,353.86595153808594,15.021278,23.55764612958271
2026-02-25T02:36:33.245362,actual,motionmark,736.9740447998047,15.023728,49.054006089554115
2026-02-25T02:36:58.366259,actual,motionmark,752.8060455322266,15.220332,49.46055352355169
2026-02-25T02:37:35.281155,actual,jetstream,721.8436737060547,15.02722,48.03574271928239
2026-02-25T02:38:00.258852,actual,motionmark,743.5247039794922,15.022966,49.492537224639406
2026-02-25T02:38:27.274542,actual,jetstream,754.1522064208984,15.029145,50.17931535166495
2026-02-25T02:38:50.385481,actual,speedometer,512.6828765869141,15.222449,33.67939525282128
2026-02-25T02:39:16.389145,actual,jetstream,722.6624908447266,14.43026,50.07965835991358
2026-02-25T02:39:37.263445,actual,control,290.12660217285156,15.020216,19.315741010172662
2026-02-25T02:40:02.215781,actual,motionmark,741.6758422851562,15.023779,49.36679661522952
2026-02-25T02:40:29.327246,actual,jetstream,693.5976104736328,15.231981,45.53561421023522
2026-02-25T02:40:50.294850,actual,control,294.1479797363281,15.224495,19.32070520147487
2026-02-25T02:41:13.363951,actual,speedometer,521.4859161376953,15.224753,34.25250420402192
2026-02-25T02:41:38.252140,actual,motionmark,739.4809265136719,15.021804,49.22717181729118
2026-02-25T02:41:58.201338,actual,control,269.4757080078125,14.223447,18.945879153471903
2026-02-25T02:42:21.219322,actual,speedometer,505.88975524902344,15.221149,33.235976814169774
2026-02-25T02:42:43.169782,actual,speedometer,454.24281311035156,14.221633,31.940271072270782
2026-02-25T02:43:05.342525,actual,speedometer,446.3812561035156,14.422358,30.95064316830269
2026-02-25T02:43:26.223165,actual,control,295.2640380859375,15.223629,19.395115191386857
2026-02-25T02:43:53.225473,actual,jetstream,762.7921295166016,15.231413,50.08019476043369
2026-02-25T02:44:18.251336,actual,motionmark,736.661376953125,15.022159,49.038315794229376
2026-02-25T02:45:03.242223,actual,jetstream,738.5575256347656,14.830156,49.80106248611044
2026-02-25T02:45:28.166278,actual,motionmark,729.6775054931641,14.819051,49.239152054552214
2026-02-25T02:45:54.167907,actual,jetstream,675.2542724609375,14.628186,46.16117627031387
2026-02-25T02:46:19.324587,actual,motionmark,745.6826171875,15.222572,48.98532371451421
2026-02-25T02:46:42.199528,actual,speedometer,558.7026824951172,15.021001,37.19477034154496
2026-02-25T02:47:07.217816,actual,motionmark,726.4260406494141,14.820979,49.013364140750355
2026-02-25T02:47:32.252353,actual,motionmark,746.9069519042969,15.023541,49.715772859693786
2026-02-25T02:47:55.322398,actual,speedometer,516.8522644042969,15.220375,33.95791919741116
2026-02-25T02:48:21.232490,actual,jetstream,734.8321075439453,14.630899,50.22467228732461
2026-02-25T02:48:42.231692,actual,control,293.9962615966797,15.221027,19.315139615525265
2026-02-25T02:49:02.347759,actual,control,276.4564208984375,14.422475,19.1684451454024
2026-02-25T02:49:23.304984,actual,control,290.7450408935547,15.218517,19.104689431536244
2026-02-25T02:49:44.223446,actual,control,294.1704406738281,15.220453,19.327311787226577
2026-02-25T02:50:24.325244,actual,jetstream,750.7402954101562,15.228729,49.297633138665496
2026-02-25T02:50:45.229279,actual,control,291.9787292480469,15.221709,19.181731121521693
2026-02-25T02:51:05.337185,actual,control,271.63818359375,14.421171,18.836069802774684
2026-02-25T02:51:26.251206,actual,control,290.14183044433594,15.223484,19.058832422613374
2026-02-25T02:51:51.405881,actual,motionmark,743.8090972900391,15.2219715,48.864176187035895
